"person_id","case_id","arrival_location_id","case_size","ArrivalDate","arrival_age","Nationality_norm","sex","free_case","hard_singles_male","hard_singles_female","hard_spf","case_placement_order","arrival_location_order"
"d738558bfdd14db7422dc99510fa23655133b4fdec0cab50a5370697258b91ed","0c03b4689b94e40d78aa5c59451219ca","19334d00",2,2023-04-12,28,"afghanistan","Male",0,0,0,0,510,20
"c52c809b5621ea310e879cb17ab3c65763e6ffef308a5ac27cbd6fdbcb27fc28","0c03b4689b94e40d78aa5c59451219ca","19334d00",2,2023-04-12,23,"afghanistan","Female",0,0,0,0,510,20
"208a4842491542e6fbf7dc89729f1d437fae8406f10cc0541bd7cf93153caab3","129a0a4b1571c663929bea8f7d75bd08","a4c4135a",1,2023-04-12,27,"iraq","Male",0,0,0,0,511,49
"d5ded12d0c73e9b4d7f61a18b6446049c64b22bcbd939b26284fff42288b3677","207f91b99c570f856137ff37f04ce13a","47d21aa7",7,2023-04-12,35,"demrepcongo","Female",0,0,0,0,512,7
"03d2aa4bece1c1a42000f1b2af133e265cf13dcf94c02cac40f1d09e92a3560a","207f91b99c570f856137ff37f04ce13a","47d21aa7",7,2023-04-12,35,"demrepcongo","Male",0,0,0,0,512,7
"9219d7d756e6a7d3ed9fc1cf9c8607b52fa9ab45a2d5d715acf8d78b7f4c03a9","218d1c5bd12275c8596c9d39fa44f29c","d6222000",1,2023-04-12,32,"somalia","Female",1,0,0,0,513,13
"984945c2597d2b1322982eb0ff47824296fb665e44e2034fe95a285fc8aeec96","35483606dcb2a741f4c56ed39ca8b29d","18d79a06",1,2023-04-12,29,"demrepcongo","Female",0,0,1,0,514,16
"50009b387e46a6353349b93dfe1c1ee6314ff39811b618cf971c864ef1b1107b","3fc8134f7aef365c2be106dd385770f6","a4c4135a",1,2023-04-12,26,"iraq","Male",0,0,0,0,515,49
"ce6265781f9d92c136074abfeeeea34ac5825d847e16be5abad4ac7cce651955","44d771a2671ceabbd44bf458765de2cd","de5bb19c",1,2023-04-12,71,"afghanistan","Female",0,0,1,0,516,11
"0b9b805f56256177d837a63dbf308f9b0ec5ea9135bc787aa65e5a6807c99d11","4d492eeb8a7fad881e23a26a0a3c6dbf","e3d3341c",9,2023-04-12,19,"afghanistan","Male",1,0,0,0,517,36
"ca6301afc18a2c5d7caa2c2a8e9119a9ee8e8981d0a671f39aea6d84d655df2c","4d492eeb8a7fad881e23a26a0a3c6dbf","e3d3341c",9,2023-04-12,36,"afghanistan","Female",1,0,0,0,517,36
"22cba9596d5b2c83f9f7431fc3ae5ad2269cf8996c3e0e0fff2fd0afe98d06f7","4d492eeb8a7fad881e23a26a0a3c6dbf","e3d3341c",9,2023-04-12,21,"afghanistan","Female",1,0,0,0,517,36
"47f208ab4de3d75b886ed73fef54442c8d13670a378bf687990ea5134f8a5068","4d492eeb8a7fad881e23a26a0a3c6dbf","e3d3341c",9,2023-04-12,47,"afghanistan","Male",1,0,0,0,517,36
"9e6d5abed5c644564762c93fb71d692d459b137b02cc3c219de598cfb0cfb477","715b67d3f487cc525a2f6e620a890704","371950f7",6,2023-04-12,41,"sudan","Female",0,0,0,0,518,12
"968857d8d34f2cb999389097de1d88b3ffed5fe00628845714e6e4499e68ab69","715b67d3f487cc525a2f6e620a890704","371950f7",6,2023-04-12,20,"sudan","Female",0,0,0,0,518,12
"18d8d3384898815f8e1bca62c75f16db035e023fcf77a27399a1ed51597ad3cd","7c8388bad3082f8db8ec65aefc4a5364","ebaaa580",6,2023-04-12,28,"demrepcongo","Female",1,0,0,0,519,29
"6f81a08451734359f5cdc4d8c4087f2dc88c88e49813ed44255554a554f80873","7c8388bad3082f8db8ec65aefc4a5364","ebaaa580",6,2023-04-12,28,"demrepcongo","Male",1,0,0,0,519,29
"7eedcb1c1652881f7afbdc3f17de58d6b1ba7230b3851e6e8f51c9ba81a491b9","80e3b79124d918ec6d224b4daab9492c","eabc1905",4,2023-04-12,47,"burma","Female",0,0,0,0,520,22
"7fc9b6e9250d01b0674945fb7042dd0ab1b60b904a2ded4193f6275d857fa9b9","80e3b79124d918ec6d224b4daab9492c","eabc1905",4,2023-04-12,54,"burma","Male",0,0,0,0,520,22
"267715189f16bfddff3f913478c12fa9841a9dd3bede1b35b0650ec73d7e3024","8fc5702586859bb670dd380ea6a5415b","f9eceaf1",1,2023-04-12,78,"afghanistan","Female",0,0,1,0,521,26
"0e69d68c0b6445c2ef7471f45bc232eb0c8f13b83d994c23ef58ae30f9a44077","94ef7e335841428e86508eb9f92b0ae4","a4c4135a",1,2023-04-12,23,"iraq","Female",0,0,0,0,522,49
"95a8d076691ede3f58493c13a6b185bab2eba9facd9aa6cbfadc4e1b6b4f81cb","a2ea0d5b26c184d0bfd69a92e4cdcdbb","56af9059",1,2023-04-12,30,"afghanistan","Male",0,1,0,0,523,3
"ea4f7e2a78cae2b642de77e9338507e9e566193dceed5739a0b0e46a9126bdc3","b676f6f1209e0d1f0bf8538095a7fbcb","eabc1905",1,2023-04-12,34,"burma","Male",0,1,0,0,524,22
"8fc45e01f738c8bfcdcde9f19ca3938ac45ff715049fa66487d90ed5371e7b60","b9c56dcf4500908765a163f40fd632c9","c572d3f4",1,2023-04-12,61,"syria","Female",0,0,1,0,525,6
"e47f1d6b68de364b070e8e3cf282bd1f5085bb5ea09b7c53bf8283d312d7136b","bccf52a2bb1d4b1bb72e04ce15bc6df9","a4c4135a",2,2023-04-12,53,"iraq","Male",0,0,0,0,526,49
"1a5034cfb600f808436edeae5cc161e916fee83d6a05bff45bf615478394a760","bccf52a2bb1d4b1bb72e04ce15bc6df9","a4c4135a",2,2023-04-12,48,"iraq","Female",0,0,0,0,526,49
"5cb09087d56be532aef1ba26b64f76f6851321d0f6c087697a19ba777fea685b","cabd97fa41687acf5be9e8955a2618e9","de5bb19c",4,2023-04-12,28,"afghanistan","Female",0,0,0,0,527,11
"282b776af7a2cc866094fc1d460651c086e06d2b5a7695e9c6d827d69339a399","cabd97fa41687acf5be9e8955a2618e9","de5bb19c",4,2023-04-12,37,"afghanistan","Male",0,0,0,0,527,11
"bf1386e756ab24b15c14f8136e60e2796a93f0348ef794a8cc19e4e30d4b2fc0","cd0ff235bd717e48d03043d1dc99195f","88311c24",2,2023-04-12,37,"sudan","Female",0,0,0,1,528,1
"0b4d885d503b9665ab0c875f6a921c6d5ba3d452dce92f577403e7f1772ac7f5","e5eabd38fc3ebf46a62b28a3ca854949","c572d3f4",1,2023-04-12,42,"syria","Female",1,0,1,0,529,6
"5e10b6d1e4e705c99e4146facbc56966705f676d081564e6fad29d1ccbf93262","ea874dc25b73000975bb3591be8528a4","eabc1905",6,2023-04-12,42,"burma","Male",0,0,0,0,530,22
"ce3cbbf7d7c3b08d6fb0f8783f17b8867f671762301b309d6036ee353f9abb3e","ea874dc25b73000975bb3591be8528a4","eabc1905",6,2023-04-12,27,"burma","Female",0,0,0,0,530,22
"4b3890e3ea41fdeaa5ccdcf51e601261a445cf22c5d3265d1088cf6708e9128e","edbe9ed590557c1bf67e9b23220af141","d6222000",3,2023-04-12,25,"somalia","Female",0,0,0,0,531,13
"f2f6a69dc614f6369c5a3e98326ecc8d9eacffdc6225e983c8b88aff6871ced7","edbe9ed590557c1bf67e9b23220af141","d6222000",3,2023-04-12,57,"somalia","Female",0,0,0,0,531,13
"854c172fecb07d5fb3fb595404abae4a153da71c33a295420be939ce1b1bee6a","edbe9ed590557c1bf67e9b23220af141","d6222000",3,2023-04-12,24,"somalia","Female",0,0,0,0,531,13
"7625f24877be59da8c71ff956ee4b62bd5551b622edce1f2f9748fd400d3936b","f8af8e21698852709c7af22d6ae3374d","2d268e1a",5,2023-04-12,46,"southsudan","Female",0,0,0,0,532,28
"38e92da4cc44a02b642c6f009b75a491d0cf9375f28c8c3920232b95fb3a0d2f","f8af8e21698852709c7af22d6ae3374d","2d268e1a",5,2023-04-12,18,"southsudan","Female",0,0,0,0,532,28
"b381ea281ef9ff915c8bcaad33d4edad64b914485da896c30cd429c3ad2fe81e","f8af8e21698852709c7af22d6ae3374d","2d268e1a",5,2023-04-12,19,"southsudan","Male",0,0,0,0,532,28
"c4267df9e89be13d70d221704201f8d5dabae918e6f58bc888bb3c7ce61c41cf","032addd9de274afc338e702c01f06030","eb58ce03",6,2023-04-13,42,"afghanistan","Male",0,0,0,0,533,10
"bb7788b0b484ec81aedd9617d17aa5b9524475d4c95b81ffaed4f2ba788695e1","032addd9de274afc338e702c01f06030","eb58ce03",6,2023-04-13,32,"afghanistan","Female",0,0,0,0,533,10
"bcc107ef6e45fc0519d202fa298a672b83c2ea98035a23c4e83cf33dd9d31d7e","0dd77b893b40243ec99841b009e77e1d","eabc1905",4,2023-04-13,41,"indonesia","Female",0,0,0,0,534,22
"7875a6d1fb4d4d0a568695c8ca07f88903f9cc102b3d1d920032e1d1981ca859","0dd77b893b40243ec99841b009e77e1d","eabc1905",4,2023-04-13,45,"burma","Male",0,0,0,0,534,22
"a3ee2e7306b1728faef6d871590ef8f2716515cb94be740190864786c5ab3dcc","0fe85fb572062710009c6e3a17062156","a61b01d3",3,2023-04-13,57,"vietnam","Female",0,0,0,0,535,33
"e466a2b27fedc61bc5c5aa0bf84b33473a992c5ade2bece68e0087d3c12427fb","0fe85fb572062710009c6e3a17062156","a61b01d3",3,2023-04-13,53,"vietnam","Male",0,0,0,0,535,33
"b399a4ff5329f3a5b7b1310d02db621a76ed91e94dfdd06c8b07a219753fb2b3","0fe85fb572062710009c6e3a17062156","a61b01d3",3,2023-04-13,19,"vietnam","Female",0,0,0,0,535,33
"6bb9b7efa9a1e07c0478acb75a4aba3b2f82a7decf6defc97b07016e6da3fa02","21e761c07e464f484b2b86922564ec5a","371950f7",2,2023-04-13,28,"demrepcongo","Female",0,0,1,1,536,12
"10ef05f97786445b858051788270d1148bc05cea50b4ca0785dab61d0b7bc61f","2737260b12502d07b500fbac42d59a09","0a63bef4",5,2023-04-13,41,"syria","Male",0,0,0,0,537,24
"882054dd65a876dc95d6a4bc92f1ab6d1c4c259aa6c06599f83f6543fed8248d","2737260b12502d07b500fbac42d59a09","0a63bef4",5,2023-04-13,34,"syria","Female",0,0,0,0,537,24
"50d0ceb0db5192691205ef8e90fe804a7c23772673c0e97ec75fa0d98a72cac9","28493f102bb7150fc2a9103b14bd9a49","eabc1905",5,2023-04-13,32,"burma","Male",0,0,0,0,538,22
"6fd6484cea412581288c3af1712cfe64ce71a142f221ed4a058b6c205ed58fb3","28493f102bb7150fc2a9103b14bd9a49","eabc1905",5,2023-04-13,28,"burma","Female",0,0,0,0,538,22
"c96923808a7d7f01333814fbbd097f2a2f269e4e137aa311f42a3caa54ba5fad","2eba60ca3f7f126634a11c4f09c46dda","700e77b1",1,2023-04-13,34,"venezuela","Male",0,1,0,0,539,41
"ca804a39a769fbdd2df9a8baba8d3fb09df3aa8bc43251b21d7a185504eaf691","3f7fde4c336ac9a358b05d5f84c8c8c7","19c12683",7,2023-04-13,33,"afghanistan","Female",0,0,0,0,540,5
"eaf7678274e669fb46d10ec8651aab928f6650f128b1dd42600f01c65b7f21a6","3f7fde4c336ac9a358b05d5f84c8c8c7","19c12683",7,2023-04-13,36,"afghanistan","Male",0,0,0,0,540,5
"4be48cdef1a7ca2e88374d6a3d6bcfeaa4f31902e2bdd039ee7e3692332da8d3","487502e040b124f5a424ed1a67d6f6c4","f9eceaf1",1,2023-04-13,21,"demrepcongo","Male",0,0,0,1,541,26
"b99a92192dc8b524044fb3100352e0f8cbcff2fd3549b11327e243eabf6e18ad","5461e3485ca164bb96ef8f9492b5f89c","2449a303",8,2023-04-13,48,"demrepcongo","Female",0,1,0,0,542,15
"9e864f6a8dca291c83c9f1cf01688c67c6fc1102c261db2168c7f7f83e0d5d74","5461e3485ca164bb96ef8f9492b5f89c","2449a303",8,2023-04-13,20,"demrepcongo","Male",0,1,0,0,542,15
"7d165452334b77232c27766d3f14cb1800ca82a42f74f9af310fd43cfcc6c93b","5461e3485ca164bb96ef8f9492b5f89c","2449a303",8,2023-04-13,53,"demrepcongo","Male",0,1,0,0,542,15
"754090cfac9564168a3173b16f7de1d9bc36ebf629abca127a695a4fca999571","5461e3485ca164bb96ef8f9492b5f89c","2449a303",8,2023-04-13,18,"demrepcongo","Male",0,1,0,0,542,15
"ba9b6498786bd0461d95fa40b1af8143765059eabf6300bd73a6199992137aeb","54b6aafe2b18a4d74a0ace2a2b6953fb","0a63bef4",1,2023-04-13,23,"venezuela","Female",0,0,0,0,543,24
"535e7164eca28f12782c5b8f2d38bfd7f44d07c001c16d741465a001302dbdaf","582395186bda56f78c996d54e29c5e90","eabc1905",5,2023-04-13,40,"burma","Male",0,0,1,0,544,22
"358ce89adb5f02defe1837eac549f0a6661974d57a75558cb14ef5ddf48700d8","582395186bda56f78c996d54e29c5e90","eabc1905",5,2023-04-13,30,"burma","Female",0,0,1,0,544,22
"6535e3c8bb1869b93373e1d3e89d42a3e3335d92009cad69a49e88e1c48bd80c","65fdfafed024e9b7c73c880dc82ef021","0a63bef4",1,2023-04-13,25,"venezuela","Male",0,0,0,0,545,24
"296a771f126ee4f049b3e07a634a33a8c6486447d9825afff8dbcbfddc130a27","6c2ede06afe46d17536bda4d5ac050e8","815e313d",3,2023-04-13,36,"demrepcongo","Female",0,0,0,1,546,44
"1da934014e964928e1abc0760f65a1863df64282b5c8f45d64c5c0f3db806554","6de02e4a4be814cf1226503f0f09aa53","18d79a06",1,2023-04-13,28,"demrepcongo","Male",0,1,0,0,547,16
"2f2d5812ef45a760b1cb06a9a2c624102c8a841657740659a43169c96c422b5f","7ef6dacc7157010202569e3f4799e0fe","18d79a06",1,2023-04-13,68,"demrepcongo","Female",0,1,0,0,548,16
"09b3dc5520ddd2e93ba7ed9cc41e5f6889b51ef557b9d236935b321ccaf970e4","8cfb577188197b81e55c6bb6742e85b8","371950f7",2,2023-04-13,25,"demrepcongo","Female",0,0,0,1,549,12
"33d7b051a5e0ec6dff139e045339864b7b1310712b31e4d25a1b7c7ba3306fb1","9bf80b332f42968180d7e1efcb111eee","f9eceaf1",4,2023-04-13,51,"demrepcongo","Female",0,0,0,1,550,26
"e62854fbed83e716232a9da184bb669cba5afb799d5c422b7e93173fc9b0d6e9","a06757777f0d7c20eaba2de9e921c7ec","0a63bef4",2,2023-04-13,54,"venezuela","Male",0,0,0,0,551,24
"03b320829efbd99544d06117255c283ce186267399645c98745ceb8e6f714033","a06757777f0d7c20eaba2de9e921c7ec","0a63bef4",2,2023-04-13,55,"venezuela","Female",0,0,0,0,551,24
"06371398d0f4708471bddb60ffa13adf1ec12ef60f5265b445443e346c7cb527","a3961cbd65df0a5fbf21b2a4d8d31072","2449a303",1,2023-04-13,49,"venezuela","Female",0,0,0,0,552,15
"9e7fc22bf004d9a13cfc471f9e42d3a439beded3bcd85ea9373cd1fc672087ae","a5f448431f642a77bce8c17888523a99","371950f7",1,2023-04-13,29,"demrepcongo","Male",0,1,0,1,553,12
"1873bb38c14d145a98d6941ca57496851c02688ca8c02cad65697bf3eb76c165","a84ee287ae0ed53f3114ba25ed070053","18d79a06",1,2023-04-13,37,"centralafricanrepublic","Male",1,1,0,0,554,16
"9655f7432aa8bbbfee38fc90c516ab00c22cc395fb7607807c19d4a94c94476c","ad6fb385829a061995acbc8155c79062","ebaaa580",5,2023-04-13,21,"demrepcongo","Female",0,0,0,0,555,29
"42da2f99a0dca789ba3a64171250fe722ff0e10f58e75c03c2766e1b3a4c6363","ad6fb385829a061995acbc8155c79062","ebaaa580",5,2023-04-13,28,"demrepcongo","Male",0,0,0,0,555,29
"e665129288d4f567b3526def21895ee65a6b65eedc800e26c52153ef411ffc33","b3dc35609af9e741807bf3734c53e6c9","47d21aa7",1,2023-04-13,50,"venezuela","Male",1,1,0,0,556,7
"c9592d706c2bfaa0b2ca06a793ece68393b07da089c5d9a147a927228f5bb18d","b42bc189d428b8c35001860ce5f0def3","2449a303",1,2023-04-13,50,"venezuela","Male",0,0,0,0,557,15
"cc548b0657b89072461ced2638ac8e7581e03270f1f67f105c71babae4c635c0","b4363d72b0130a8bf602d6aece7f4a48","cd0b4268",1,2023-04-13,26,"colombia","Female",1,0,1,0,558,23
"0a0e35f0d00e9423bcb6e2be6d70101457fccc3bc6f658c0636132d6b4151260","bd6b06ec45e91f9d5c3e9684a700d77d","2c30329f",1,2023-04-13,23,"demrepcongo","Male",1,1,0,0,559,19
"618edcaffe7926c9d24f0911015bcdc3b4d64fc1a0d6ec86e64f3d398b327a6a","c6db4ec38f9ec1adef925c15ce15fcee","2449a303",1,2023-04-13,26,"demrepcongo","Male",0,1,0,0,560,15
"d1b0f39105b652981cf04803109cc81b8e71ac70b08fa99e8cdec3672425d4c5","d21debb456a7aa6999c493882772da8c","eabc1905",5,2023-04-13,48,"burma","Male",0,0,0,0,561,22
"732653f129e1f465adc67e87822db4a023031cbcd8907e45d3afc17bd57fa37f","d21debb456a7aa6999c493882772da8c","eabc1905",5,2023-04-13,30,"burma","Female",0,0,0,0,561,22
"4dda889bc35abe46acdb36947369a0b3d93cad31a732bf8f17e812d64c2a3593","d3fca0794671176e767c033b9e171f48","c572d3f4",7,2023-04-13,41,"syria","Male",0,0,0,0,562,6
"87dc2f1aeb360ea861e184621eb51d2c2b69abc94711b3ecab6e5b0e221ee84b","d3fca0794671176e767c033b9e171f48","c572d3f4",7,2023-04-13,33,"syria","Female",0,0,0,0,562,6
"3c241a1033fa7c98d900e55417460de1428377f7f679797ac353df92ec4cbb5c","dcbdea7db3f9f94751a20414a6fd17fd","371950f7",3,2023-04-13,63,"demrepcongo","Female",0,0,0,0,563,12
"dff24c2e2c6b495ec5aa6950236f5ff0dc44af21f9c8b0a572e294adbe8d7f81","dcbdea7db3f9f94751a20414a6fd17fd","371950f7",3,2023-04-13,19,"demrepcongo","Female",0,0,0,0,563,12
"d6f1858c221e68df88127798c991f7895c21238b567700ad2d498c4a1a8616c2","deb9e5338a52192e96bb8efce323dd0b","eabc1905",4,2023-04-13,39,"burma","Male",0,0,0,0,564,22
"44bf1d6b4d0ef2d1006ad0fb2d1b27393e40dbde15ed67d04fc1b7bb190c6b66","deb9e5338a52192e96bb8efce323dd0b","eabc1905",4,2023-04-13,42,"burma","Female",0,0,0,0,564,22
"90a531bdf7f8aa287e43419f35a13469a438d179be522f21846ae2de27ff2680","e5a68bca0f097c25f002bdf0fc881295","371950f7",5,2023-04-13,42,"demrepcongo","Male",0,0,0,0,565,12
"f36b6b3a454c03cec6d8a5f580e6a65700a040c22d7051d0ca7e455dd0cc6257","e5a68bca0f097c25f002bdf0fc881295","371950f7",5,2023-04-13,38,"demrepcongo","Female",0,0,0,0,565,12
"016173acf18a8ceecce33b172b7c580c2166eb3b778c54bddf53aeaad9c68bce","e6c961e28081d4cde101092d8840d76b","56af9059",7,2023-04-13,29,"afghanistan","Female",0,0,0,0,566,3
"43b8a3657d4647b37d5a0ea6875e16eaf4487bff0a0229bd912b7f6d1fdc1d08","e6c961e28081d4cde101092d8840d76b","56af9059",7,2023-04-13,30,"afghanistan","Male",0,0,0,0,566,3
"df4ac5bba22abe20eb5c105965cb177b6e8d405bc934746fc57e6a6976bed064","4a2d8579498d2ea01952e76c62984beb","de5bb19c",1,2023-04-15,30,"afghanistan","Male",0,0,0,0,567,11
"ab125b0e9f1969410a8d4fba9277b99322685fc72eb4d19f89281c1b6d2238e8","e2df5631f5e106049a4e9f9355819871","de5bb19c",1,2023-04-15,27,"afghanistan","Female",0,0,0,0,568,11
"9f6ae0c790f6b25effc0c5dc47d1db64a1e5d879ce31157903d027277c8149d4","04be51d18056a21bc97b4541f5e79573","19c12683",6,2023-04-17,34,"afghanistan","Female",0,0,0,0,569,5
"d72e0d87b3c511dedcbc994d2b37e1defa8ca13d36ca370cd5c706e497b9e89e","04be51d18056a21bc97b4541f5e79573","19c12683",6,2023-04-17,38,"afghanistan","Male",0,0,0,0,569,5
"36d95dc94222dd5849942e2ffee5c7ca05018ad81e4d6dfb03f1d32e48b0209d","11618425102d4e0e351b3d4ec230df04","eb58ce03",3,2023-04-17,38,"afghanistan","Male",0,0,0,0,570,10
"b5c0cee7087f956daa2367e62d6f70d52f2d13a68e48b56daeb143b97b186213","11618425102d4e0e351b3d4ec230df04","eb58ce03",3,2023-04-17,34,"afghanistan","Female",0,0,0,0,570,10
"0c5e7b7d658b6ac41f712f60ff9563624ebdb1d75f039192cf18618e1767ea91","1dc52cd80d5c4690ae7f9dc7a4e1bfe2","7a5a9f27",2,2023-04-17,21,"yemen","Female",0,0,0,0,571,34
"055087120334fae52b442ebc2ec7750ff3419c15fac77dca37c7fbedbd54fd64","1dc52cd80d5c4690ae7f9dc7a4e1bfe2","7a5a9f27",2,2023-04-17,60,"yemen","Female",0,0,0,0,571,34
"cc1867ac08f01a59a3aa77499c0980dd3a02bf9fab4f3c0f391a3d8b27a6c18f","2fa2bffa19baa9679763b4d356183211","c572d3f4",7,2023-04-17,27,"syria","Female",0,0,0,0,572,6
"dd9ced4c642fb811b85401fe6b843b804db63e7186720cfe0b403722791186c1","2fa2bffa19baa9679763b4d356183211","c572d3f4",7,2023-04-17,36,"syria","Male",0,0,0,0,572,6
"9e0737034eeca0902eeb80f3ee77b4864bbb6efd1d8110e5e3484f9ed6a1a875","43c57bfc6e24c2fa54bfebd81d982fc6","eabc1905",1,2023-04-17,29,"demrepcongo","Male",0,1,0,0,573,22
"30098092943fa42970b8c53eedb303fff0b79b49bc145321d2cab97d30001605","77bd63157e4c33bde3aa6a9d5da29917","0a91d577",5,2023-04-17,21,"afghanistan","Female",0,0,0,0,574,48
"973aeee1e4ad49cce66ff7c0ab30837ac9a7f52547b3efc9420416e540a15514","77bd63157e4c33bde3aa6a9d5da29917","0a91d577",5,2023-04-17,63,"afghanistan","Male",0,0,0,0,574,48
"164cc02422c81064ac90f6872e9030c62b6e0b75777e56b8d8b9116a669e0ca0","77bd63157e4c33bde3aa6a9d5da29917","0a91d577",5,2023-04-17,54,"afghanistan","Female",0,0,0,0,574,48
"bc7c3809454359c3d80af30e627f430c6f197fcea8d26c5e219f7f451f0f2984","77bd63157e4c33bde3aa6a9d5da29917","0a91d577",5,2023-04-17,19,"afghanistan","Male",0,0,0,0,574,48
"7f478070ed5d427e8ea524ecf43b7d540d4d3463f9a401271939eb1ba6db602f","77bd63157e4c33bde3aa6a9d5da29917","0a91d577",5,2023-04-17,20,"afghanistan","Female",0,0,0,0,574,48
"89130f41230e3b842d128b422883bbce72c30343068537d1b6f749076e0cc796","8bc04cce444f4bae59d8c39bc668ad4f","2cc2591c",7,2023-04-17,42,"afghanistan","Female",0,0,0,0,575,2
"22edcf4c30b89409326b535481519f83d0987ef31453aad57c1f04d15bb92429","8bc04cce444f4bae59d8c39bc668ad4f","2cc2591c",7,2023-04-17,51,"afghanistan","Male",0,0,0,0,575,2
"4c9003d61244a6a67fe30cc06df93475436fb9166a602d8b957799d729359f8d","8bc04cce444f4bae59d8c39bc668ad4f","2cc2591c",7,2023-04-17,18,"afghanistan","Female",0,0,0,0,575,2
"dbdae7c0e14dcf74fd63e2db140dd7c35f9317e512207c37d7cc0e0fc4e3e964","d84432afb5d43f04efc215305152fd1b","de5bb19c",5,2023-04-17,45,"afghanistan","Female",0,0,0,0,576,11
"d3127f316e4818de6c2001676c65a3dfae2987bd4c44655a3b6279dd2d8b3bc5","d84432afb5d43f04efc215305152fd1b","de5bb19c",5,2023-04-17,20,"afghanistan","Female",0,0,0,0,576,11
"871564afd833c1faa3175fd429a34f70346f3cc01d2c1dd51b6a00f5ab67227d","d84432afb5d43f04efc215305152fd1b","de5bb19c",5,2023-04-17,53,"afghanistan","Male",0,0,0,0,576,11
"29be903201c0d3de6ee54afdc138f2fafcd98b667b2f4eb3c1b2c2c8e048776f","db6bfa489690449929990bf849d6b029","19c12683",6,2023-04-17,38,"afghanistan","Male",0,0,0,0,577,5
"3df889cbdd4b1b9fc5d6790ce0ecf47fa533127b852635488786ded2a417673e","db6bfa489690449929990bf849d6b029","19c12683",6,2023-04-17,37,"afghanistan","Female",0,0,0,0,577,5
"a9fd0ff15925e08aeb27e660ae86666bb9fd60e81b408a1d957a4e2fc9d63956","e2b4962784a78578fbd308188712b4e7","56af9059",1,2023-04-17,22,"afghanistan","Male",0,1,0,0,578,3
"f5ca4a5411cb78dc3ce34ed85bab2103cdceabb118402fb983b53d37b32e1dad","f9234753b4202d010be7887facab6250","19c12683",3,2023-04-17,28,"afghanistan","Female",0,0,0,1,579,5
"53ce7944df7b656f45318bdaea88f4ca74c53055aadf177298d24a0dee6b80e2","024009ce4e63a205e5f86a8d117c5fcd","3f60c16b",1,2023-04-18,23,"iraq","Male",0,1,0,0,580,27
"28460f4d51aa14b9b5c0a6f3449c780b48d7edb11f4212d21c3bd215afbad061","28f075e48b551d80c473be81bee40bf9","7335b23e",1,2023-04-18,26,"somalia","Female",0,0,0,0,581,45
"f0329a5a74c820c75add467516de4aa3e144dd0e4151cacb9f302802858074a0","4511bdf37e1cd8ad8b23391d3b35ee07","7335b23e",1,2023-04-18,43,"somalia","Female",0,0,0,0,582,45
"2ae828da1d66199ef870002491c699d4f3b215480998b730bebe1f98780ea167","45c06d442f5cbfc79a694a0989a3bc0f","7335b23e",1,2023-04-18,20,"somalia","Female",0,0,0,0,583,45
"8450aa6818da19ef57931fd6963f5764aea9555feca7e046aa532077f132657f","5523a833963928a005b7dbf7fcf903bf","c572d3f4",1,2023-04-18,38,"iraq","Male",0,1,0,0,584,6
"2a35fbefa6fb2bcd8d13299c833bcc651c76db7fa78f78dbe122fe4fdbc25a77","5ee111dd2a7f7b339b2c77c5d07cb79d","2e1d4b95",3,2023-04-18,34,"afghanistan","Female",1,0,0,1,585,43
"354a64ddf0a3efc59e6cd989dafc1d13f66df807764633e07b6cc83118765609","643d5f5e1430c3e07ce6c39f9b15b7d1","eabc1905",3,2023-04-18,37,"burma","Female",0,0,0,0,586,22
"98aa4708d992f9c9c8f3642df34ba9e0a71d4158b9955b53c050a3ec605a2f97","643d5f5e1430c3e07ce6c39f9b15b7d1","eabc1905",3,2023-04-18,37,"burma","Male",0,0,0,0,586,22
"40c819de06640055e30be583e8532ac544706c2a5de9a35e2d93d5241d35abaf","65f7ae30adc7e8219af11da2a53f9bd9","88311c24",4,2023-04-18,40,"afghanistan","Female",0,0,0,0,587,1
"407341bd91cbc7a1aea1ff679ea5a3ec459cfcf16ced4c2888302c137abfcfdb","65f7ae30adc7e8219af11da2a53f9bd9","88311c24",4,2023-04-18,40,"afghanistan","Male",0,0,0,0,587,1
"5dd3d9977f08a655608708eaa0818f9a6001c98a3eb1b37782858b8a7f3be432","67ea28ed7865420bf45b4b72778708c5","11b8b71f",4,2023-04-18,42,"colombia","Male",1,0,0,0,588,31
"1e2139bf37e5e563263cb4082fdd1221980f5c941577ec15ec6bbc9e6b29a351","67ea28ed7865420bf45b4b72778708c5","11b8b71f",4,2023-04-18,37,"colombia","Female",1,0,0,0,588,31
"0aa039ca5dfd393fa2b24b911609f3944e68e3c30a57634619a785f387162de9","693e834628309b566b03aebefa49ed62","371950f7",2,2023-04-18,29,"demrepcongo","Female",0,1,0,1,589,12
"6c8dcbbc211ac80e1c932d83aaf00429ea2a0705801bdaf22c7d513b0286b485","6b119f391c94013b2983a1b95733d28a","eabc1905",6,2023-04-18,35,"burma","Male",0,0,0,0,590,22
"23f7ad78d82b4e0053c1fecfef40a5aacfbde60182efd4037a4b637dc99610b8","6b119f391c94013b2983a1b95733d28a","eabc1905",6,2023-04-18,28,"burma","Female",0,0,0,0,590,22
"697233ea43a9643b14728385b78bbb6f36f701a5104f86472187c2e977845c9d","7faeb1168e8dba6c49adcc3c5be4998c","11b8b71f",3,2023-04-18,36,"afghanistan","Female",0,0,0,0,591,31
